0.0250000000,15.0036788552,-4.8624645550
0.0250700000,14.9662153106,-4.8257837726
0.0251400000,14.9287459553,-4.7890994498
0.0252100000,14.8912723546,-4.7524131522
0.0252800000,14.8537960572,-4.7157264288
0.0253500000,14.8163186106,-4.6790408271
0.0254100000,14.7841954406,-4.6475981890
0.0254800000,14.7467202330,-4.6109190444
0.0255500000,14.7092485701,-4.5742457160
0.0256200000,14.6717821160,-4.5375798681
0.0256900000,14.6343225879,-4.5009232178
0.0257600000,14.5968716884,-4.4642774680
0.0258300000,14.5594311378,-4.4276443390
0.0259000000,14.5220027340,-4.3910256288
0.0259700000,14.4845881983,-4.3544230586
0.0260400000,14.4471893754,-4.3178384735
0.0261100000,14.4098081017,-4.2812737094
0.0261800000,14.3724461439,-4.2447305334
0.0262500000,14.3351054275,-4.2082108708
0.0263200000,14.2977877955,-4.1717165647
0.0263900000,14.2604951546,-4.1352495216
0.0264600000,14.2232294222,-4.0988116590
0.0265300000,14.1859925300,-4.0624049086
0.0266000000,14.1487864085,-4.0260312010
0.0266600000,14.1169214556,-3.9948815541
0.0267300000,14.0797777389,-3.9585744710
0.0268000000,14.0426704572,-3.9223060951
0.0268700000,14.0056016559,-3.8860784718
0.0269400000,13.9685732988,-3.8498935647
0.0270100000,13.9315874955,-3.8137534836
0.0270800000,13.8946462397,-3.7776602220
0.0271500000,13.8577516284,-3.7416158769
0.0272200000,13.8209057384,-3.7056225248
0.0272900000,13.7841106570,-3.6696822533
0.0273600000,13.7473684775,-3.6337971553
0.0274300000,13.7106813301,-3.5979693608
0.0275000000,13.6740512911,-3.5622009463
0.0275700000,13.6374805220,-3.5264940728
0.0276400000,13.6009711682,-3.4908508857
0.0277100000,13.5645253810,-3.4552735361
0.0277800000,13.5281452799,-3.4197641431
0.0278500000,13.4918330143,-3.3843248563
0.0279100000,13.4607638790,-3.3540057955
0.0279800000,13.4245834239,-3.3187025355
0.0280500000,13.3884769631,-3.2834755399
0.0281200000,13.3524467435,-3.2483270554
0.0281900000,13.3164949342,-3.2132592509
0.0282600000,13.2806236677,-3.1782742587
0.0283300000,13.2448351537,-3.1433742883
0.0284000000,13.2091315591,-3.1085615063
0.0284700000,13.1735150356,-3.0738380642
0.0285400000,13.1379878147,-3.0392061933
0.0286100000,13.1025519917,-3.0046679885
0.0286800000,13.0672097570,-2.9702256399
0.0287500000,13.0319632733,-2.9358813101
0.0288200000,12.9968147035,-2.9016371614
0.0288900000,12.9617661995,-2.8674953456
0.0289600000,12.9268198606,-2.8334579615
0.0290300000,12.8919778564,-2.7995271784
0.0291000000,12.8572422772,-2.7657050863
0.0291600000,12.8275552905,-2.7368028917
0.0292300000,12.7930229445,-2.7031882401
0.0293000000,12.7586031171,-2.6696883719
0.0293700000,12.7242977873,-2.6363052659
0.0294400000,12.6901090856,-2.6030410522
0.0295100000,12.6560389895,-2.5698977078
0.0295800000,12.6220895657,-2.5368772990
0.0296500000,12.5882628148,-2.5039818258
0.0297200000,12.5545607880,-2.4712133392
0.0297900000,12.5209854498,-2.4385738032
0.0298600000,12.4875387470,-2.4060651640
0.0299300000,12.4542226623,-2.3736894038
0.0300000000,12.4210390965,-2.3414484230
0.0300700000,12.3879899751,-2.3093441466
0.0301400000,12.3550771783,-2.2773784543
0.0302100000,12.3223025736,-2.2455532128
0.0302800000,12.2896680251,-2.2138702860
0.0303500000,12.2571752760,-2.1823314163
0.0304100000,12.2294386272,-2.1554141752
0.0304800000,12.1972141104,-2.1241477294
0.0305500000,12.1651364962,-2.0930304424
0.0306200000,12.1332075287,-2.0620640577
0.0306900000,12.1014288741,-2.0312502410
0.0307600000,12.0698022451,-2.0005907041
0.0308300000,12.0383292947,-1.9700870997
0.0309000000,12.0070115599,-1.9397409637
0.0309700000,11.9758507085,-1.9095539634
0.0310400000,11.9448482459,-1.8795276035
0.0311100000,11.9140057295,-1.8496634405
0.0311800000,11.8833246432,-1.8199629578
0.0312500000,11.8528064499,-1.7904276175
0.0313200000,11.8224525958,-1.7610588648
0.0313900000,11.7922644546,-1.7318580730
0.0314600000,11.7622434389,-1.7028266537
0.0315300000,11.7323908739,-1.6739659314
0.0316000000,11.7027080432,-1.6452771889
0.0316600000,11.6774017283,-1.6208247363
0.0317300000,11.6480374943,-1.5924587586
0.0318000000,11.6188466269,-1.5642683907
0.0318700000,11.5898301898,-1.5362546955
0.0319400000,11.5609894145,-1.5084189037
0.0320100000,11.5323253733,-1.4807620867
0.0320800000,11.5038391342,-1.4532853118
0.0321500000,11.4755317847,-1.4259896653
0.0322200000,11.4474042571,-1.3988760786
0.0322900000,11.4194576152,-1.3719456144
0.0323600000,11.3916927472,-1.3451991598
0.0324300000,11.3641105320,-1.3186375927
0.0325000000,11.3367119076,-1.2922618500
0.0325700000,11.3094976572,-1.2660727139
0.0326400000,11.2824685845,-1.2400709870
0.0327100000,11.2556254771,-1.2142574558
0.0327800000,11.2289690333,-1.1886328175
0.0328400000,11.2062697695,-1.1668197320
0.0329100000,11.1799618002,-1.1415477055
0.0329800000,11.1538424655,-1.1164665398
0.0330500000,11.1279122373,-1.0915767057
0.0331200000,11.1021717455,-1.0668788320
0.0331900000,11.0766215114,-1.0423734388
0.0332600000,11.0512620056,-1.0180609957
0.0333300000,11.0260937166,-0.9939419900
0.0334000000,11.0011170272,-0.9700168034
0.0334700000,10.9763323911,-0.9462858884
0.0335400000,10.9517401030,-0.9227495382
0.0336100000,10.9273404966,-0.8994080850
0.0336800000,10.9031339134,-0.8762618687
0.0337500000,10.8791205454,-0.8533110800
